"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT13","WT14","WT15","WT16","WT17","WT18","WT22"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-04-30","14.76",,"0.71","0.0","0.0","47","49","38","   40","   20","28.0","36.9","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-01","13.87",,"0.26","0.0","0.0","40","41","35","   20","   30","25.9","35.1","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-02","10.51",,"0.03","0.0","0.0","46","62","38","  350","  360","25.1","32.0","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-03","7.16",,"0.00","0.0","0.0","56","66","45","  220","  220","18.1","25.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-04","7.16",,"0.00","0.0","0.0","58","69","44","   10","   20","19.9","25.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-05","6.93",,"0.00","0.0","0.0","61","78","46","   30","   20","31.1","38.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-06","7.61",,"0.00","0.0","0.0","60","69","44","   30","   20","17.0","27.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-07","8.50",,"0.00","0.0","0.0","57","67","49","  100","  100","18.1","23.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-08","15.66",,"0.25","0.0","0.0","58","70","46","  120","  130","25.1","30.0","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-09","6.71",,"0.03","0.0","0.0","60","71","52","  310","  290","17.0","23.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-10","4.92",,"0.00","0.0","0.0","61","69","53","  330","  320","16.1","19.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-11","10.07",,"0.00","0.0","0.0","59","67","47","  350","   20","17.0","25.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-12","3.80",,"0.00","0.0","0.0","61","77","46","  270","  260","14.1","19.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-13","6.26",,"0.00","0.0","0.0","69","80","54","  120","  110","16.1","21.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-14","11.63",,"0.00","0.0","0.0","71","84","56","  100","  120","18.1","25.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-15","9.84",,"0.24","0.0","0.0","68","70","60","  140","  130","21.0","27.1","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-16","11.18",,"0.35","0.0","0.0","68","84","61","  120","  120","28.0","34.0","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-17","8.50",,"1.81","0.0","0.0","68","72","54","  300","  300","23.9","30.0","    1",,"    1",,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-18","13.42",,"0.27","0.0","0.0","53","56","47","   20","   20","23.9","34.0","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-19","12.30",,"0.00","0.0","0.0","49","57","44","   60","   50","21.0","30.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-20","13.42",,"1.47","0.0","0.0","48","51","42","   90","   70","21.0","25.9","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-21","10.51",,"0.04","0.0","0.0","50","52","46","  270","  270","21.9","27.1","    1",,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-22","9.62",,"0.01","0.0","0.0","53","67","45","  300","  270","19.9","25.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-23","7.83",,"0.01","0.0","0.0","56","61","49","   20","   40","16.1","23.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-24","8.28",,"0.00","0.0","0.0","54","63","46","   30","   30","14.1","23.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-25","7.83",,"0.01","0.0","0.0","60","71","50","  140","  150","16.1","21.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-26","8.72",,"0.00","0.0","0.0","67","80","61","  270","  270","17.0","21.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-27","5.82",,"0.00","0.0","0.0","66","72","55","  320","   20","14.1","19.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-28","12.30",,"0.02","0.0","0.0","66","73","56","  300","  330","31.1","42.9",,,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-29","13.87",,"0.00","0.0","0.0","59","65","54","  320","  300","25.1","33.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-30","12.08",,"0.00","0.0","0.0","56","60","53","  310","  310","19.9","25.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-05-31","10.96",,"0.00","0.0","0.0","61","75","51","  320","  320","25.9","32.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-01","4.70",,"0.00","0.0","0.0","65","79","49","  170","  160","12.1","16.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-02","7.38",,"0.00","0.0","0.0","73","90","58","  180","  180","17.0","21.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-03","9.62",,"0.00","0.0","0.0","82","90","68","  310","  250","17.0","23.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-04","10.07",,"0.00","0.0","0.0","78","90","63","  330","  300","23.9","32.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-05","8.50",,"0.00","0.0","0.0","72","82","61","   40","   40","17.0","23.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-06","7.38",,"0.00","0.0","0.0","71","82","58","   70","  130","12.1","16.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-07","8.05",,"0.02","0.0","0.0","74","88","61","  170","  200","17.0","23.0",,,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-08","8.50",,"0.00","0.0","0.0","78","85","69","  340","   20","16.1","23.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-09","9.17",,"0.00","0.0","0.0","75","86","63","  130","  110","19.9","25.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-10","14.76",,"0.00","0.0","0.0","83","96","77","  220","  250","32.0","42.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-11","7.61",,"1.82","0.0","0.0","76","79","61","  300","  300","55.0","69.1","    1",,"    1",,"    1",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-12","6.71",,"0.20","0.0","0.0","72","83","66","  220","  230","28.0","36.0","    1",,"    1",,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-13","14.32",,"0.14","0.0","0.0","75","91","66","  120","  230","25.9","46.1","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-14","9.84",,"0.08","0.0","0.0","77","85","66","  120","  120","23.9","29.1","    1",,"    1",,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-15","10.74",,"0.00","0.0","0.0","77","88","67","  270","  280","23.0","31.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-16","6.93",,"0.00","0.0","0.0","76","86","65","  330","  350","18.1","23.9",,,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-17","7.16",,"0.20","0.0","0.0","75","85","63","  230","  280","21.0","28.0","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-18","11.86",,"0.01","0.0","0.0","66","73","60","  310","  310","23.0","30.0",,,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-19","12.30",,"0.00","0.0","0.0","67","74","60","  320","  320","23.0","29.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-20","7.61",,"0.25","0.0","0.0","67","76","59","  310","  310","17.0","23.9","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-21","9.62",,"0.00","0.0","0.0","70","81","59","  180","  170","19.9","25.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-22","5.82",,"0.49","0.0","0.0","71","72","63","  320","  150","15.0","17.0","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-23","13.20",,"0.00","0.0","0.0","66","74","58","  300","  300","23.0","30.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-24","13.42",,"0.00","0.0","0.0","62","66","54","  300","  300","38.9","47.0",,,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-25","12.75",,"0.00","0.0","0.0","60","69","54","  320","  310","23.0","31.1",,,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-26","6.93",,"0.00","0.0","0.0","62","73","50","  320","   30","18.1","23.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-27","9.62",,"0.00","0.0","0.0","66","77","55","  180","  210","19.9","27.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-28","13.65",,"0.91","0.0","0.0","71","83","61","  260","  270","25.1","34.0","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-29","9.17",,"0.00","0.0","0.0","71","77","65","  330","  300","18.1","21.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-06-30","6.93",,"0.11","0.0","0.0","71","80","62","  330","   10","23.0","30.0",,,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-01","9.40",,"0.01","0.0","0.0","69","77","61","  300","  340","18.1","23.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-02","6.71",,"0.00","0.0","0.0","72","80","65","  360","   40","13.0","25.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-03","6.49",,"0.00","0.0","0.0","73","81","63","  140","  100","14.1","19.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-04","9.62",,"0.00","0.0","0.0","76","86","67","  140","  140","15.0","21.9",,,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-05","7.83",,"0.00","0.0","0.0","80","92","73","  240","  230","15.0","19.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-06","8.95",,"0.00","0.0","0.0","83","94","76","  360","  360","25.1","31.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-07","11.86",,"0.00","0.0","0.0","78","84","65","  330","  300","23.9","30.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-08","6.04",,"0.00","0.0","0.0","73","85","62","  290","  310","16.1","23.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-09","6.93",,"0.37","0.0","0.0","75","85","67","  130","  140","19.9","23.9","    1",,"    1",,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-10","6.93",,"0.00","0.0","0.0","76","86","69","  360","   10","14.1","23.9",,,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-11","6.26",,"0.00","0.0","0.0","77","87","65","  170","  210","15.0","19.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-12","10.96",,"0.03","0.0","0.0","80","88","69","  360","   10","33.1","44.1",,,"    1",,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-13","9.40",,"0.00","0.0","0.0","68","71","58","   10","   20","16.1","27.1","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-14","4.92",,"0.00","0.0","0.0","67","79","59","  220","   30","12.1","21.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-15","9.62",,"0.00","0.0","0.0","76","96","63","   10","   10","18.1","30.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-16","8.28",,"0.00","0.0","0.0","78","87","67","  100","   80","15.0","21.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-17","11.86",,"0.63","0.0","0.0","79","92","68","   30","   30","31.1","40.9","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-18","6.26",,"0.08","0.0","0.0","77","82","66","  160","   30","17.0","27.1","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-19","6.93",,"1.17","0.0","0.0","72","83","62","  130","  110","23.0","25.9","    1",,"    1",,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-20","3.58",,"0.00","0.0","0.0","75","89","68","  280","  280","8.9","14.1","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-21","9.62",,"0.00","0.0","0.0","77","83","69","   60","   50","16.1","21.0","    1",,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-22","7.61",,"0.00","0.0","0.0","79","91","71","  360","   10","19.9","25.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-23","10.29",,"0.00","0.0","0.0","75","79","64","   30","   30","19.9","27.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-24","7.38",,"0.00","0.0","0.0","69","79","60","  140","  140","17.0","21.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-25","12.08",,"0.39","0.0","0.0","73","85","67","  180","  180","25.1","35.1",,,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-26","6.26",,"0.44","0.0","0.0","77","84","69","  290","  270","25.1","36.9","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-27","5.82",,"0.00","0.0","0.0","76","85","66","   30","   40","14.1","21.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-28","5.14",,"0.00","0.0","0.0","76","84","65","   70","  100","14.1","17.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-29","2.91",,"0.00","0.0","0.0","75","84","64","  150","  150","13.0","15.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-30","3.80",,"0.00","0.0","0.0","77","86","64","  220","  280","12.1","16.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-07-31","4.03",,"0.00","0.0","0.0","78","85","69","  220","  230","13.0","16.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-01","7.38",,"0.00","0.0","0.0","77","89","67","  330","  330","19.9","27.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-02","9.84",,"0.00","0.0","0.0","76","84","67","   90","   40","17.0","31.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-03","14.76",,"0.29","0.0","0.0","64","67","54","  350","   10","23.0","30.0","    1",,"    1",,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-04","9.84",,"0.00","0.0","0.0","63","78","54","  330","  350","18.1","23.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-05","4.03",,"0.29","0.0","0.0","68","79","57","  260","  250","21.0","25.9",,,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-06","4.03",,"0.09","0.0","0.0","67","76","62","  190","  180","15.0","19.9",,,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-07","2.46",,"0.00","0.0","0.0","68","82","57","  320","  320","13.0","16.1","    1",,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-08","5.82",,"0.00","0.0","0.0","73","84","62","  290","  240","15.0","19.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-09","7.61",,"0.57","0.0","0.0","70","71","63","  280","  280","30.0","38.9","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-10","7.83",,"0.10","0.0","0.0","66","74","61","  320","  280","21.9","28.0","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-11","6.04",,"0.00","0.0","0.0","68","80","58","  360","   30","16.1","23.0","    1","    1",,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-12","3.80",,"0.00","0.0","0.0","70","80","58","  150","  150","13.0","15.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-13","7.61",,"1.00","0.0","0.0","67","72","61","  200","  190","17.0","23.0","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-14","5.37",,"0.01","0.0","0.0","66","76","62","   20","   30","10.1","18.1","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-15","7.61",,"0.00","0.0","0.0","68","78","59","  110","  110","16.1","19.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-16","11.63",,"1.94","0.0","0.0","70","78","64","  120","  120","25.1","35.1","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-17","13.42",,"0.08","0.0","0.0","70","74","63","  320","  320","25.1","33.1","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-18","4.03",,"0.16","0.0","0.0","66","75","60","  240","  250","10.1","15.0","    1",,"    1",,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-19","5.14",,"0.00","0.0","0.0","69","80","59","  180","  190","13.0","17.0","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-20","6.71",,"0.00","0.0","0.0","75","86","66","  330","  340","14.1","23.0",,,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2017-08-21","7.61",,"0.19","0.0","0.0","72","80","66","  150","  150","36.0","42.9",,,"    1",,,,,,,,,,,,
